time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
2018-12-07 24:00:00,24966.272238,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,    0.000000,    9.949404,    0.000000,    0.000000,    9.723514, 5529.112949,    0.000000,    0.000000,    0.000000,    0.000000,    0.098176,   13.037064,    7.370224,    7.897879,   16.156217,    0.000000,   24.209665,   10.668097,   33.027436,    0.000000,    0.060763,    1.109909,    0.843139,    0.771168,    0.130606,    0.001500,    0.001000,    0.000000
2018-12-08 24:00:00,25008.226335,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,   -4.971007,   37.333411,    0.000000,    0.000000,    9.731079, 5533.868240,    0.000000,    0.000000,    0.000000,    0.000000,    0.098317,   13.392464,    7.449900,    7.939835,   17.672596,  -25.813802,    9.285204,   17.752377,   35.199389,    0.000000,    0.067477,    1.215027,    0.882162,    0.309052,    0.115611,    0.001500,    0.001000,    0.000000
2018-12-09 24:00:00,25046.567302,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,  -11.072331,   39.855075,    0.000000,    0.000000,    9.737992, 5538.214000,    0.000000,    0.000000,    0.000000,    0.000000,    0.098453,   13.167545,    7.687001,    7.792845,   17.524703,  -57.455212,   -6.920845,   22.013811,   32.053722,    0.000000,    0.071360,    1.275130,    0.903717,    0.000000,    0.107695,    0.001500,    0.001000,    0.000000
2018-12-10 24:00:00,25054.043869,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,  -11.993174,    9.968577,    0.000000,    0.000000,    9.739340, 5539.061432,    0.000000,    0.000000,    0.000000,    0.000000,    0.098583,   10.342784,    7.675605,    7.675605,   21.656813,  -62.232824,  -16.095325,   31.968928,   30.535842,    0.000000,    0.056527,    1.042885,    0.817285,    0.000000,    0.121632,    0.001500,    0.001000,    0.000000
2018-12-11 24:00:00,25056.665083,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,  -11.858697,    4.984814,    0.000000,    0.000000,    9.739813, 5539.358533,    0.000000,    0.000000,    0.000000,    0.000000,    0.098707,   10.237925,    7.506861,    7.506861,   24.885902,  -61.539627,  -22.219658,   23.031754,   30.214480,    0.000000,    0.037702,    0.734086,    0.685692,    0.000000,    0.121640,    0.001500,    0.001000,    0.000000
2018-12-12 24:00:00,25059.430050,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,   -9.223229,    2.492545,    0.000000,    0.000000,    9.740311, 5539.671929,    0.000000,    0.000000,    0.000000,    0.000000,    0.098826,   10.122589,    7.351838,    7.351838,   23.956957,  -47.868458,  -18.790222,    9.684712,   37.808503,    0.000000,    0.024668,    0.506675,    0.569666,    0.000000,    0.121649,    0.001500,    0.001000,    0.000000
2018-12-13 24:00:00,25058.721581,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,  -10.200049,    0.000000,    0.000000,    0.000000,    9.740184, 5539.591627,    0.000000,    0.000000,    0.000000,    0.000000,    0.098940,   13.022713,    7.231479,    7.249321,   31.010205,  -52.946167,  -21.639836,   21.869288,   63.628733,    0.000000,    0.020503,    0.430508,    0.525105,    0.000000,    0.103930,    0.001500,    0.001000,    0.000000
2018-12-14 24:00:00,25055.258724,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,  -12.950548,    0.000000,    0.000000,    0.000000,    9.739559, 5539.199130,    0.000000,    0.000000,    0.000000,    0.000000,    0.099048,    9.850517,    6.943392,    6.943392,   25.933030,  -67.239879,  -26.612427,    2.576082,   17.130331,    0.000000,    0.021742,    0.453371,    0.538868,    0.000000,    0.121636,    0.001500,    0.001000,    0.000000
2018-12-15 24:00:00,25057.194960,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,  -10.050563,    2.492452,    0.000000,    0.000000,    9.739908, 5539.418592,    0.000000,    0.000000,    0.000000,    0.000000,    0.099150,    9.555980,    6.499425,    6.499425,   15.382667,  -52.200973,  -20.388535,  -39.759513,   17.015814,    0.000000,    0.016449,    0.354121,    0.476246,    0.000000,    0.121642,    0.001500,    0.001000,    0.000000
2018-12-16 24:00:00,25070.408222,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,   -6.266224,    9.971311,    0.000000,    0.000000,    9.742291, 5540.916251,    0.000000,    0.000000,    0.000000,    0.000000,    0.099246,    9.316224,    6.145203,    6.145203,   15.334490,  -32.549806,  -15.110010,  -44.553806,   22.651476,    0.000000,    0.011377,    0.254481,    0.403722,    0.000000,    0.121682,    0.001500,    0.001000,    0.000000
2018-12-17 24:00:00,25084.999093,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,   -4.891553,    9.974141,    0.000000,    0.000000,    9.744922, 5542.570054,    0.000000,    0.000000,    0.000000,    0.000000,    0.099337,    9.150944,    5.880731,    5.880731,   15.287904,  -25.409270,  -13.592776,  -33.681410,   16.884132,    0.000000,    0.014864,    0.323546,    0.455222,    0.000000,    0.121727,    0.001500,    0.001000,    0.000000
2018-12-18 24:00:00,25093.821793,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,   -3.175031,    2.494139,    0.000000,    0.000000,    9.746513, 5543.570064,    0.000000,    0.000000,    0.000000,    0.000000,    0.099422,   12.598662,    5.810487,    5.833805,   21.310860,  -16.492569,   -7.163844,   -8.602701,   39.530008,    0.000000,    0.016451,    0.354186,    0.476290,    0.000000,    0.089976,    0.001500,    0.001000,    0.000000
2018-12-19 24:00:00,25103.469966,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,   -2.350497,    2.494610,    0.000000,    0.000000,    9.748252, 5544.663637,    0.000000,    0.000000,    0.000000,    0.000000,    0.099501,   12.556718,    5.800544,    5.804188,   21.296789,  -12.207364,   -4.526303,   -9.257913,   30.505980,    0.000000,    0.011379,    0.254522,    0.403755,    0.000000,    0.102985,    0.001500,    0.001000,    0.000000
2018-12-20 24:00:00,25118.097434,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,   -2.363053,    7.485671,    0.000000,    0.000000,    9.750890, 5546.321588,    0.000000,    0.000000,    0.000000,    0.000000,    0.099575,   12.976596,    5.767444,    5.774760,   15.194346,  -12.269368,   -2.741548,   -6.492713,   35.201489,    0.000000,    0.019688,    0.415374,    0.515792,    0.000000,    0.121899,    0.001500,    0.001000,    0.000000
2018-12-21 24:00:00,25150.062176,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,    0.000000,   22.467543,    0.000000,    0.000000,    9.756654, 5549.944635,    0.000000,    0.000000,    0.000000,    0.000000,    0.099643,    7.826226,    5.837043,    5.950619,   15.145787,    0.000000,   13.860200,    8.602865,   35.191458,    0.000000,    0.049082,    0.923072,    0.768906,    0.000000,    0.119959,    0.001500,    0.001000,    0.000000
2018-12-22 24:00:00,25177.035643,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,    0.000000,   17.485314,    0.000000,    0.000000,    9.761517, 5553.001944,    0.000000,    0.000000,    0.000000,    0.000000,    0.099704,   12.511181,    5.969978,    6.359385,   23.432348,    0.000000,   30.767654,   34.313127,   57.610558,    0.000000,    0.060819,    1.111140,    0.843606,    0.000000,    0.123967,    0.001500,    0.001000,    0.000000
2018-12-23 24:00:00,25218.982938,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,    0.000000,   32.495369,    0.000000,    0.000000,    9.769081, 5557.756464,    0.000000,    0.000000,    0.000000,    0.000000,    0.099760,   12.997260,    6.236489,    6.758828,   23.470129,    0.000000,   18.593816,   30.352961,   30.460628,    0.000000,    0.042227,    0.810278,    0.720398,    0.000000,    0.118247,    0.001500,    0.001000,    0.000000
2018-12-24 24:00:00,25257.959436,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,   -2.978042,   32.522256,    0.000000,    0.000000,    9.776109, 5562.174258,    0.000000,    0.000000,    0.000000,    0.000000,    0.099811,   13.068936,    6.336973,    6.977132,   21.196749,  -15.402341,   -1.931010,   30.656187,   32.271178,    0.000000,    0.029386,    0.590835,    0.615161,    0.000000,    0.093659,    0.001500,    0.001000,    0.000000
2018-12-25 24:00:00,25259.324204,    0.000000,    0.000000,    0.000000,   12.960000,    3.456000,    0.000000,   -8.162523,    0.000000,    0.000000,    0.000000,    9.776355, 5562.328948,    0.000000,    0.000000,    0.000000,    0.000000,    0.099855,   12.320858,    6.373505,    6.811124,   22.368173,  -42.212980,  -18.903566,   22.956739,   35.789517,    0.000000,    0.021761,    0.453839,    0.539146,    0.000000,    0.069391,    0.001500,    0.001000,    0.000000
2018-12-26 24:00:00,25261.310418,    0.000000,    0.000000,    0.000000,   13.392000,    3.456000,    0.000000,   -7.972771,    0.000000,    0.000000,    0.000000,    9.776713, 5562.554075,    0.000000,    0.000000,    0.000000,    0.000000,    0.099893,   13.050186,    6.494823,    6.500264,   16.439373,  -41.239892,  -23.581888,   -7.174681,   18.286788,    0.000000,    0.016463,    0.354480,    0.476488,    0.000000,    0.127627,    0.001500,    0.001000,    0.000000
2018-12-27 24:00:00,25265.072238,    0.000000,    0.000000,    0.000000,   13.824000,    3.456000,    0.000000,   -6.625635,    0.000000,    0.000000,    0.000000,    9.777392, 5562.980459,    0.000000,    0.000000,    0.000000,    0.000000,    0.099926,    9.281646,    6.161634,    6.161634,   15.323601,  -34.279813,  -21.378792,  -33.967060,   16.907841,    0.000000,    0.014482,    0.316163,    0.449999,    0.000000,    0.124528,    0.001500,    0.001000,    0.000000
2018-12-28 24:00:00,25269.216880,    0.000000,    0.000000,    0.000000,   13.824000,    3.456000,    0.000000,   -6.242189,    0.000000,    0.000000,    0.000000,    9.778139, 5563.450234,    0.000000,    0.000000,    0.000000,    0.000000,    0.099953,    9.020577,    5.764424,    5.764424,   15.367633,  -32.304816,  -19.714527,  -50.642153,   22.701189,    0.000000,    0.015271,    0.331507,    0.460788,    0.000000,    0.124521,    0.001500,    0.001000,    0.000000
2018-12-29 24:00:00,25273.761002,    0.000000,    0.000000,    0.000000,   13.824000,    3.456000,    0.000000,   -8.345421,    2.503407,    0.000000,    0.000000,    9.778958, 5563.965288,    0.000000,    0.000000,    0.000000,    0.000000,    0.099973,    8.734040,    5.325353,    5.325353,   15.456374,  -43.203134,  -24.963889,  -43.711693,   22.843049,    0.000000,    0.027239,    0.552882,    0.595075,    0.000000,    0.124514,    0.001500,    0.001000,    0.000000
2018-12-30 24:00:00,25283.534982,    0.000000,    0.000000,    0.000000,   13.824000,    3.456000,    0.000000,   -5.603492,    5.007535,    0.000000,    0.000000,    9.780721, 5565.073120,    0.000000,    0.000000,    0.000000,    0.000000,    0.099988,    8.607454,    5.118177,    5.118177,   15.544434,  -29.012004,  -11.099969,  -20.904798,   20.893906,    0.000000,    0.036402,    0.712238,    0.675411,    0.000000,    0.124498,    0.001500,    0.001000,    0.000000
2018-12-31 24:00:00,25296.398620,    0.000000,    0.000000,    0.000000,   13.824000,    3.456000,    0.000000,    0.000000,    2.504344,    0.000000,    0.000000,    9.783040, 5566.531151,    0.000000,    0.000000,    0.000000,    0.000000,    0.099997,   12.152166,    5.176298,    5.184051,   15.632941,    0.000000,    4.151718,   -5.586008,   25.582616,    0.000000,    0.027670,    0.560550,    0.599187,    0.000000,    0.077901,    0.001500,    0.001000,    0.000000
2019-01-01 24:00:00,25314.253534,    0.000000,    0.000000,    0.000000,   13.824000,    3.456000,    0.000000,    0.000000,    7.515366,    0.000000,    0.000000,    9.786260, 5568.554917,    0.000000,    0.000000,    0.000000,    0.000000,    0.100000,   12.207777,    5.258559,    5.266909,   15.721213,    0.000000,    5.884568,   -3.285338,   25.766192,    0.000000,    0.031999,    0.636555,    0.638518,    0.000000,    0.088634,    0.001500,    0.001000,    0.000000
2019-01-02 24:00:00,25324.361549,    0.000000,    0.000000,    0.000000,   13.824000,    3.456000,    0.000000,   -7.778579,    7.517530,    0.000000,    0.000000,    9.788082, 5569.700611,    0.000000,    0.000000,    0.000000,    0.000000,    0.099997,    7.435678,    5.300125,    5.321174,   24.072329,  -40.237940,   -8.753877,   37.779925,   64.480584,    0.000000,    0.043154,    0.825824,    0.727276,    0.000000,    0.070841,    0.001500,    0.001000,    0.000000
2019-01-03 24:00:00,25324.428606,    0.000000,    0.000000,    0.000000,   13.824000,    3.456000,    0.000000,  -10.344181,    0.000000,    0.000000,    0.000000,    9.788095, 5569.708212,    0.000000,    0.000000,    0.000000,    0.000000,    0.099988,    8.655456,    5.202821,    5.202821,   24.259156,  -53.509633,  -23.218889,   27.428830,   17.763968,    0.000000,    0.028962,    0.583435,    0.611296,    0.000000,    0.124432,    0.001500,    0.001000,    0.000000
2019-01-04 24:00:00,25338.368378,    0.000000,    0.000000,    0.000000,   13.824000,    3.456000,    0.000000,   -6.438564,   10.025819,    0.000000,    0.000000,    9.790608, 5571.288216,    0.000000,    0.000000,    0.000000,    0.000000,    0.099973,   12.619101,    5.018075,    5.018075,   21.627514,  -33.302248,  -17.625130,  -10.522110,   42.911511,    0.000000,    0.020117,    0.423473,    0.520797,    0.000000,    0.086227,    0.001500,    0.001000,    0.000000
2019-01-05 24:00:00,25360.502978,    0.000000,    0.000000,    0.000000,   13.824000,    3.456000,    0.000000,   -5.729658,   17.551559,    0.000000,    0.000000,    9.794599, 5573.797064,    0.000000,    0.000000,    0.000000,    0.000000,    0.099953,    8.427600,    4.865119,    4.865119,   21.797922,  -29.626552,  -12.470879,  -12.586357,   18.090172,    0.000000,    0.036414,    0.712520,    0.675545,    0.000000,    0.124374,    0.001500,    0.001000,    0.000000
2019-01-06 24:00:00,25378.466465,    0.000000,    0.000000,    0.000000,   13.824000,    3.456000,    0.000000,   -2.399266,   10.033577,    0.000000,    0.000000,    9.797838, 5575.833137,    0.000000,    0.000000,    0.000000,    0.000000,    0.099926,    8.424580,    4.894887,    4.894887,   16.390388,  -12.402321,    1.208055,    1.538645,   24.446742,    0.000000,    0.045905,    0.871362,    0.747059,    0.000000,    0.124345,    0.001500,    0.001000,    0.000000
